Point ID,Points_0,Points_1,Points_2,Points_Magnitude,psi
573,8.739216190e+00,4.353247325e+00,0.000000000e+00,9.763434943e+00,1.230720951e+01
574,8.783164211e+00,4.296087543e+00,0.000000000e+00,9.777542725e+00,1.230720951e+01
575,8.578350061e+00,4.550797618e+00,0.000000000e+00,9.710707942e+00,1.230720951e+01
576,8.637359308e+00,4.480287773e+00,0.000000000e+00,9.730208340e+00,1.230720951e+01
577,9.393216932e+00,-2.169976051e+00,0.000000000e+00,9.640607885e+00,1.230720951e+01
578,9.585531457e+00,-1.947434785e+00,0.000000000e+00,9.781355507e+00,1.230720951e+01
579,7.889324560e+00,-3.557404171e+00,0.000000000e+00,8.654280239e+00,1.230720951e+01
580,7.581698850e+00,-3.866124092e+00,0.000000000e+00,8.510527184e+00,1.230720951e+01
581,7.526659114e+00,-3.926342984e+00,0.000000000e+00,8.489214725e+00,1.230720951e+01
582,7.481125176e+00,-3.978991656e+00,0.000000000e+00,8.473464964e+00,1.230720951e+01
583,7.337663798e+00,-4.156774867e+00,0.000000000e+00,8.433272634e+00,1.230720951e+01
584,7.250294347e+00,-4.274882162e+00,0.000000000e+00,8.416732479e+00,1.230720951e+01
585,7.210535099e+00,-4.330674913e+00,0.000000000e+00,8.411097528e+00,1.230720951e+01
586,7.186587241e+00,-4.368492648e+00,0.000000000e+00,8.410158392e+00,1.230720951e+01
587,6.005480963e+00,-1.038992033e+01,0.000000000e+00,1.200067690e+01,-8.610260810e-02
588,5.954997539e+00,-1.053495480e+01,0.000000000e+00,1.210153992e+01,-8.610260810e-02
589,5.940691601e+00,-1.058014653e+01,0.000000000e+00,1.213389127e+01,-8.610260810e-02
590,2.222546109e-01,-5.597500701e+00,0.000000000e+00,5.601911389e+00,-8.610260810e-02
591,5.568152058e+00,-1.139717108e+01,0.000000000e+00,1.268462951e+01,-8.610260810e-02
592,5.520924870e+00,-1.147832402e+01,0.000000000e+00,1.273705357e+01,-8.610260810e-02
593,5.838984353e+00,-1.083644197e+01,0.000000000e+00,1.230943592e+01,-8.610260810e-02
594,5.780390919e+00,-1.096790708e+01,0.000000000e+00,1.239789922e+01,-8.610260810e-02
595,9.156073106e+00,3.666969839e+00,0.000000000e+00,9.863079769e+00,1.230720951e+01
596,2.525357985e-01,-5.863729495e+00,0.000000000e+00,5.869165010e+00,-8.610260810e-02
597,2.506223783e-01,-5.845016817e+00,0.000000000e+00,5.850387437e+00,-8.610260810e-02
598,8.520349811e+00,-1.068226339e+01,0.000000000e+00,1.366408109e+01,1.230720951e+01
599,8.541878210e+00,-1.071191871e+01,0.000000000e+00,1.370068924e+01,1.230720951e+01
600,8.577024088e+00,-1.075504278e+01,0.000000000e+00,1.375631809e+01,1.230720951e+01
601,8.872280672e+00,4.168562230e+00,0.000000000e+00,9.802768761e+00,1.230720951e+01
602,8.937228746e+00,4.058893523e+00,0.000000000e+00,9.815736054e+00,1.230720951e+01
603,8.693335915e+00,-2.840651400e+00,0.000000000e+00,9.145676011e+00,1.230720951e+01
604,8.605904012e+00,-2.918943274e+00,0.000000000e+00,9.087453642e+00,1.230720951e+01
605,2.720918910e-01,-7.623636324e+00,0.000000000e+00,7.628490336e+00,-8.610260810e-02
606,7.191541932e+00,6.173223384e+00,0.000000000e+00,9.477708706e+00,1.230720951e+01
607,7.209870347e+00,6.113449630e+00,0.000000000e+00,9.452856541e+00,1.230720951e+01
608,8.781038635e+00,-2.766698994e+00,0.000000000e+00,9.206588012e+00,1.230720951e+01
609,9.175704355e+00,-2.394141879e+00,0.000000000e+00,9.482903866e+00,1.230720951e+01
610,5.909523359e+00,-5.944475628e+00,0.000000000e+00,8.382079505e+00,-8.610260810e-02
611,5.910263381e+00,-5.947113381e+00,0.000000000e+00,8.384472005e+00,-8.610260810e-02
612,1.023486995e+01,6.163042767e-01,0.000000000e+00,1.025340889e+01,1.230720951e+01
613,1.026833842e+01,4.039806553e-01,0.000000000e+00,1.027628212e+01,1.230720951e+01
614,6.073979939e+00,-6.527329131e+00,0.000000000e+00,8.916235635e+00,-8.610260810e-02
615,6.074310281e+00,-6.528693568e+00,0.000000000e+00,8.917459566e+00,-8.610260810e-02
616,2.790867017e-01,-7.126814709e+00,0.000000000e+00,7.132277146e+00,-8.610260810e-02
617,1.008654110e+01,1.212734064e+00,0.000000000e+00,1.015918477e+01,1.230720951e+01
618,1.017081024e+01,9.032113217e-01,0.000000000e+00,1.021083599e+01,1.230720951e+01
619,1.029809834e+01,-7.757119713e-02,0.000000000e+00,1.029839049e+01,1.230720951e+01
620,1.029770339e+01,-9.358589475e-02,0.000000000e+00,1.029812863e+01,1.230720951e+01
621,7.096945766e+00,-4.511675509e+00,0.000000000e+00,8.409628713e+00,1.230720951e+01
622,7.085273447e+00,-4.531992453e+00,0.000000000e+00,8.410710755e+00,1.230720951e+01
623,6.670507755e+00,-5.873518751e+00,0.000000000e+00,8.887851047e+00,1.230720951e+01
624,6.668928613e+00,-5.885864050e+00,0.000000000e+00,8.894830210e+00,1.230720951e+01
625,6.687304093e+00,-5.720010399e+00,0.000000000e+00,8.799917897e+00,1.230720951e+01
626,6.663232827e+00,-6.477355451e+00,0.000000000e+00,9.292728627e+00,1.230720951e+01
627,6.664199668e+00,-6.496926695e+00,0.000000000e+00,9.307073315e+00,1.230720951e+01
628,6.741465227e+00,-5.415483846e+00,0.000000000e+00,8.647243415e+00,1.230720951e+01
629,5.600253368e+00,-5.058349756e+00,0.000000000e+00,7.546505154e+00,-8.610260810e-02
630,5.607056185e+00,-5.072555289e+00,0.000000000e+00,7.561077716e+00,-8.610260810e-02
631,5.665378144e+00,-5.229362717e+00,0.000000000e+00,7.709912058e+00,-8.610260810e-02
632,5.669258777e+00,-5.237918388e+00,0.000000000e+00,7.718567491e+00,-8.610260810e-02
633,5.719621409e+00,-5.380344514e+00,0.000000000e+00,7.852526737e+00,-8.610260810e-02
634,5.725114301e+00,-5.392521329e+00,0.000000000e+00,7.864872538e+00,-8.610260810e-02
635,5.780340258e+00,-5.548276958e+00,0.000000000e+00,8.012222581e+00,-8.610260810e-02
636,8.554815966e-01,-4.135584115e+00,0.000000000e+00,4.223139204e+00,-8.610260810e-02
637,8.868750000e-01,-4.123133679e+00,0.000000000e+00,4.217437444e+00,-8.610260810e-02
638,2.123185869e-01,-5.093141875e+00,0.000000000e+00,5.097565433e+00,-8.610260810e-02
639,2.365000000e-01,-4.926270792e+00,0.000000000e+00,4.931944461e+00,-8.610260810e-02
640,2.393659722e-01,-4.878969771e+00,0.000000000e+00,4.884837981e+00,-8.610260810e-02
641,2.395900818e-01,-4.876114706e+00,0.000000000e+00,4.881997340e+00,-8.610260810e-02
642,9.617013627e+00,-1.909638671e+00,0.000000000e+00,9.804777966e+00,1.230720951e+01
643,2.164750000e+00,-3.044289327e+00,0.000000000e+00,3.735483913e+00,1.230720951e+01
644,2.166731085e+00,-3.043963397e+00,0.000000000e+00,3.736366786e+00,1.230720951e+01
645,7.031117026e+00,-8.153461066e+00,0.000000000e+00,1.076640766e+01,1.230720951e+01
646,7.046011291e+00,-8.194763821e+00,0.000000000e+00,1.080742473e+01,1.230720951e+01
647,9.460000000e-01,-4.106785554e+00,0.000000000e+00,4.214333113e+00,-8.610260810e-02
648,9.752009534e-01,-4.093977723e+00,0.000000000e+00,4.208523553e+00,-8.610260810e-02
649,1.870511574e+00,-4.043117019e+00,0.000000000e+00,4.454841050e+00,-8.610260810e-02
650,1.883500000e+00,-4.043452162e+00,0.000000000e+00,4.460614043e+00,-8.610260810e-02
651,2.572898061e+00,-2.342091844e+00,0.000000000e+00,3.479252597e+00,1.230720951e+01
652,2.561161569e+00,-2.449378240e+00,0.000000000e+00,3.543868274e+00,1.230720951e+01
653,2.164750000e+00,-1.665955286e+00,0.000000000e+00,2.731583713e+00,1.230720951e+01
654,2.150966130e+00,-1.668664335e+00,0.000000000e+00,2.722332815e+00,1.230720951e+01
655,1.604127093e+00,-2.365688023e+00,0.000000000e+00,2.858269328e+00,1.230720951e+01
656,1.607397584e+00,-2.476450000e+00,0.000000000e+00,2.952377279e+00,1.230720951e+01
657,1.808566950e+00,-2.928550000e+00,0.000000000e+00,3.441993538e+00,1.230720951e+01
658,1.883500000e+00,-2.983794119e+00,0.000000000e+00,3.528540718e+00,1.230720951e+01
659,6.201073608e+00,-7.131809158e+00,0.000000000e+00,9.450715092e+00,-8.610260810e-02
660,6.230362441e+00,-7.309284775e+00,0.000000000e+00,9.604325071e+00,-8.610260810e-02
661,6.246356558e+00,-7.416519425e+00,0.000000000e+00,9.696480322e+00,-8.610260810e-02
662,6.250620821e+00,-7.449718219e+00,0.000000000e+00,9.724636867e+00,-8.610260810e-02
663,6.973844760e+00,-7.997196301e+00,0.000000000e+00,1.061082746e+01,1.230720951e+01
664,6.984946691e+00,-8.028024757e+00,0.000000000e+00,1.064136560e+01,1.230720951e+01
665,8.105869424e+00,-2.336448812e-01,0.000000000e+00,8.109236034e+00,-8.610260810e-02
666,8.035072941e+00,-4.559775070e-01,0.000000000e+00,8.048000538e+00,-8.610260810e-02
667,8.027587342e+00,-4.765459436e-01,0.000000000e+00,8.041719628e+00,-8.610260810e-02
668,8.191953063e+00,2.378885078e-01,0.000000000e+00,8.195406392e+00,-8.610260810e-02
669,8.186690832e+00,1.882698956e-01,0.000000000e+00,8.188855374e+00,-8.610260810e-02
670,8.172738105e+00,8.101049120e-02,0.000000000e+00,8.173139594e+00,-8.610260810e-02
671,8.166067749e+00,3.681309004e-02,0.000000000e+00,8.166150727e+00,-8.610260810e-02
672,4.820594395e+00,3.815562439e+00,0.000000000e+00,6.147897775e+00,-8.610260810e-02
673,4.839934543e+00,3.831597902e+00,0.000000000e+00,6.173014569e+00,-8.610260810e-02
674,6.732991084e+00,3.462583128e+00,0.000000000e+00,7.571172356e+00,-8.610260810e-02
675,6.745195961e+00,3.453240895e+00,0.000000000e+00,7.577766242e+00,-8.610260810e-02
676,6.943269856e+00,3.285827473e+00,0.000000000e+00,7.681514074e+00,-8.610260810e-02
677,6.951749276e+00,3.278378736e+00,0.000000000e+00,7.685999293e+00,-8.610260810e-02
678,5.775618264e+00,3.977151097e+00,0.000000000e+00,7.012524309e+00,-8.610260810e-02
679,5.778081645e+00,3.976535152e+00,0.000000000e+00,7.014204111e+00,-8.610260810e-02
680,5.833948344e+00,3.959143655e+00,0.000000000e+00,7.050515709e+00,-8.610260810e-02
681,5.867670058e+00,3.947507737e+00,0.000000000e+00,7.071942395e+00,-8.610260810e-02
682,5.950030130e+00,3.917247430e+00,0.000000000e+00,7.123741010e+00,-8.610260810e-02
683,6.000151684e+00,3.898576183e+00,0.000000000e+00,7.155467594e+00,-8.610260810e-02
684,5.664811075e+00,4.002081433e+00,0.000000000e+00,6.935902271e+00,-8.610260810e-02
685,6.273513728e+00,3.769302317e+00,0.000000000e+00,7.318785039e+00,-8.610260810e-02
686,6.290939132e+00,3.759443371e+00,0.000000000e+00,7.328664928e+00,-8.610260810e-02
687,6.501450305e+00,3.631427479e+00,0.000000000e+00,7.446886705e+00,-8.610260810e-02
688,6.526381725e+00,3.614121807e+00,0.000000000e+00,7.460263726e+00,-8.610260810e-02
689,4.403868139e+00,2.988241369e+00,0.000000000e+00,5.321995966e+00,-8.610260810e-02
690,7.259918215e+00,2.969046474e+00,0.000000000e+00,7.843573768e+00,-8.610260810e-02
691,7.142067380e+00,-1.850413689e+00,0.000000000e+00,7.377882981e+00,-8.610260810e-02
692,6.994251146e+00,-2.002293345e+00,0.000000000e+00,7.275213243e+00,-8.610260810e-02
693,6.818970548e+00,-2.164908785e+00,0.000000000e+00,7.154382530e+00,-8.610260810e-02
694,6.986118559e+00,-2.010399319e+00,0.000000000e+00,7.269632586e+00,-8.610260810e-02
695,8.200071049e+00,7.555205504e-01,0.000000000e+00,8.234802761e+00,-8.610260810e-02
696,8.201049943e+00,7.419865262e-01,0.000000000e+00,8.234546992e+00,-8.610260810e-02
697,6.761931159e+00,-2.215503457e+00,0.000000000e+00,7.115628473e+00,-8.610260810e-02
698,6.721241742e+00,-2.251457832e+00,0.000000000e+00,7.088311006e+00,-8.610260810e-02
699,6.621173539e+00,-2.337844089e+00,0.000000000e+00,7.021784248e+00,-8.610260810e-02
700,6.528758594e+00,-2.416886867e+00,0.000000000e+00,6.961754873e+00,-8.610260810e-02
701,6.499826988e+00,-2.440911622e+00,0.000000000e+00,6.943039710e+00,-8.610260810e-02
702,1.231248896e+00,-4.058775000e+00,0.000000000e+00,4.241418200e+00,-8.610260810e-02
703,1.316768977e+00,-4.053674361e+00,0.000000000e+00,4.262177421e+00,-8.610260810e-02
704,2.071000000e+00,-4.042590948e+00,0.000000000e+00,4.542200190e+00,-8.610260810e-02
705,2.084658275e+00,-4.042309494e+00,0.000000000e+00,4.548193726e+00,-8.610260810e-02
706,1.959749547e+00,-3.020476454e+00,0.000000000e+00,3.600541112e+00,1.230720951e+01
707,2.071000000e+00,-3.048806165e+00,0.000000000e+00,3.685683116e+00,1.230720951e+01
708,1.639318332e+00,-2.634164581e+00,0.000000000e+00,3.102609810e+00,1.230720951e+01
709,1.659102648e+00,-2.702500000e+00,0.000000000e+00,3.171139834e+00,1.230720951e+01
710,1.671321699e+00,-2.732252160e+00,0.000000000e+00,3.202892144e+00,1.230720951e+01
711,1.696000000e+00,-2.782734990e+00,0.000000000e+00,3.258838754e+00,1.230720951e+01
712,2.071000000e+00,-1.681555677e+00,0.000000000e+00,2.667708848e+00,1.230720951e+01
713,7.298638079e+00,5.893703559e+00,0.000000000e+00,9.381143824e+00,1.230720951e+01
714,7.318970375e+00,5.858147219e+00,0.000000000e+00,9.374711525e+00,1.230720951e+01
715,7.484733359e+00,-9.153653844e+00,0.000000000e+00,1.182415376e+01,1.230720951e+01
716,7.515758026e+00,-9.212865492e+00,0.000000000e+00,1.188963874e+01,1.230720951e+01
717,7.637130147e+00,-9.427335674e+00,0.000000000e+00,1.213261780e+01,1.230720951e+01
718,7.639612207e+00,-9.432265144e+00,0.000000000e+00,1.213801056e+01,1.230720951e+01
719,2.756619340e+00,-4.111371997e+00,0.000000000e+00,4.949982817e+00,-8.610260810e-02
720,2.806202244e+00,-4.115313204e+00,0.000000000e+00,4.981021361e+00,-8.610260810e-02
721,2.860743512e+00,-4.114366092e+00,0.000000000e+00,5.011173693e+00,-8.610260810e-02
722,7.757066222e+00,-9.626415710e+00,0.000000000e+00,1.236284578e+01,1.230720951e+01
723,2.488967723e+00,-1.885859387e+00,0.000000000e+00,3.122727327e+00,1.230720951e+01
724,2.470430622e+00,-1.849069439e+00,0.000000000e+00,3.085787622e+00,1.230720951e+01
725,2.522589030e+00,-1.966665400e+00,0.000000000e+00,3.198629114e+00,1.230720951e+01
726,2.573395287e+00,-2.220452383e+00,0.000000000e+00,3.398936905e+00,1.230720951e+01
727,6.196206362e+00,-9.685442712e+00,0.000000000e+00,1.149785953e+01,-8.610260810e-02
728,6.183932241e+00,-9.749649047e+00,0.000000000e+00,1.154541790e+01,-8.610260810e-02
729,7.269965670e+00,7.327828484e+00,0.000000000e+00,1.032228033e+01,1.230720951e+01
730,7.254299178e+00,7.295440703e+00,0.000000000e+00,1.028826086e+01,1.230720951e+01
731,7.222619809e+00,7.216928781e+00,0.000000000e+00,1.021030352e+01,1.230720951e+01
732,7.209870347e+00,7.178238746e+00,0.000000000e+00,1.017395409e+01,1.230720951e+01
733,5.880301366e+00,-5.847650096e+00,0.000000000e+00,8.292946147e+00,-8.610260810e-02
734,5.820235615e+00,-5.664129318e+00,0.000000000e+00,8.121422507e+00,-8.610260810e-02
735,5.910825069e+00,-5.949015606e+00,0.000000000e+00,8.386217245e+00,-8.610260810e-02
736,6.104129045e+00,-6.650998921e+00,0.000000000e+00,9.027523362e+00,-8.610260810e-02
737,6.074981539e+00,-6.531604768e+00,0.000000000e+00,8.920048293e+00,-8.610260810e-02
738,5.930333299e+00,-6.011979447e+00,0.000000000e+00,8.444687675e+00,-8.610260810e-02
739,5.944597829e+00,-6.057062663e+00,0.000000000e+00,8.486828115e+00,-8.610260810e-02
740,6.704214870e+00,-5.598478075e+00,0.000000000e+00,8.734383423e+00,1.230720951e+01
741,6.691882362e+00,-5.694281007e+00,0.000000000e+00,8.786701641e+00,1.230720951e+01
742,6.664684268e+00,-5.949834718e+00,0.000000000e+00,8.934122764e+00,1.230720951e+01
743,6.656083116e+00,-6.243213351e+00,0.000000000e+00,9.125850941e+00,1.230720951e+01
744,6.655929870e+00,-6.252623966e+00,0.000000000e+00,9.132179855e+00,1.230720951e+01
745,6.672378811e+00,-6.599051493e+00,0.000000000e+00,9.384461605e+00,1.230720951e+01
746,4.945978007e-01,-4.271540047e+00,0.000000000e+00,4.300079227e+00,-8.610260810e-02
747,2.258500000e+00,-4.049242647e+00,0.000000000e+00,4.636506041e+00,-8.610260810e-02
748,2.164750000e+00,-4.045067343e+00,0.000000000e+00,4.587887572e+00,-8.610260810e-02
749,2.258500000e+00,-3.011973959e+00,0.000000000e+00,3.764679187e+00,1.230720951e+01
750,2.162166060e+00,-3.044690198e+00,0.000000000e+00,3.734313923e+00,1.230720951e+01
751,2.440881108e+00,-1.804471336e+00,0.000000000e+00,3.035459996e+00,1.230720951e+01
752,2.435072707e+00,-1.798300000e+00,0.000000000e+00,3.027121071e+00,1.230720951e+01
753,2.626101122e+00,-4.104263437e+00,0.000000000e+00,4.872513259e+00,-8.610260810e-02
754,2.590974640e+00,-4.098365063e+00,0.000000000e+00,4.848684953e+00,-8.610260810e-02
755,2.446000000e+00,-4.073965444e+00,0.000000000e+00,4.751853369e+00,-8.610260810e-02
756,2.057392448e+00,-4.042370643e+00,0.000000000e+00,4.535815704e+00,-8.610260810e-02
757,1.696000000e+00,-4.046791542e+00,0.000000000e+00,4.387816972e+00,-8.610260810e-02
758,2.399125000e+00,-1.759154608e+00,0.000000000e+00,2.974966504e+00,1.230720951e+01
759,2.377190867e+00,-1.741790625e+00,0.000000000e+00,2.947010519e+00,1.230720951e+01
760,2.276458686e+00,-1.685281250e+00,0.000000000e+00,2.832390693e+00,1.230720951e+01
761,2.262945217e+00,-1.679922393e+00,0.000000000e+00,2.818343538e+00,1.230720951e+01
762,1.614738804e+00,-2.250400000e+00,0.000000000e+00,2.769780057e+00,1.230720951e+01
763,6.790526342e+00,-7.363341197e+00,0.000000000e+00,1.001648849e+01,1.230720951e+01
764,6.829865157e+00,-7.524689094e+00,0.000000000e+00,1.016208660e+01,1.230720951e+01
765,6.990977655e-01,-4.176499152e+00,0.000000000e+00,4.234605395e+00,-8.610260810e-02
766,7.095000000e-01,-4.174059913e+00,0.000000000e+00,4.233930373e+00,-8.610260810e-02
767,4.617425346e+00,-1.838415258e+00,0.000000000e+00,4.969948440e+00,-8.610260810e-02
768,4.586439032e+00,-1.702637226e+00,0.000000000e+00,4.892279276e+00,-8.610260810e-02
769,4.207086028e+00,1.583273560e+00,0.000000000e+00,4.495144938e+00,-8.610260810e-02
770,4.209086898e+00,1.613881038e+00,0.000000000e+00,4.507884706e+00,-8.610260810e-02
771,4.193241645e+00,5.533100316e-01,0.000000000e+00,4.229589517e+00,-8.610260810e-02
772,4.191400869e+00,5.957845711e-01,0.000000000e+00,4.233532863e+00,-8.610260810e-02
773,4.263389844e+00,2.183178988e+00,0.000000000e+00,4.789860484e+00,-8.610260810e-02
774,4.264166737e+00,2.189788136e+00,0.000000000e+00,4.793567569e+00,-8.610260810e-02
775,7.340327645e+00,-1.632855566e+00,0.000000000e+00,7.519749147e+00,-8.610260810e-02
776,7.330610554e+00,-1.643839326e+00,0.000000000e+00,7.512659904e+00,-8.610260810e-02
777,2.357358136e+00,-4.058775000e+00,0.000000000e+00,4.693697038e+00,-8.610260810e-02
778,2.435388137e+00,-4.071567955e+00,0.000000000e+00,4.744341997e+00,-8.610260810e-02
779,7.392791853e+00,5.747130134e+00,0.000000000e+00,9.363913506e+00,1.230720951e+01
780,7.445488641e+00,5.683482123e+00,0.000000000e+00,9.366817504e+00,1.230720951e+01
781,7.562266048e+00,5.548609441e+00,0.000000000e+00,9.379495430e+00,1.230720951e+01
782,7.596197358e+00,5.512250448e+00,0.000000000e+00,9.385473845e+00,1.230720951e+01
783,6.284733612e+00,-9.119088740e+00,0.000000000e+00,1.107500140e+01,-8.610260810e-02
784,6.278092098e+00,-9.170515529e+00,0.000000000e+00,1.111363107e+01,-8.610260810e-02
785,3.251252860e+00,-4.076339414e+00,0.000000000e+00,5.214133502e+00,-8.610260810e-02
786,4.391230304e+00,-8.385664884e-01,0.000000000e+00,4.470581320e+00,-8.610260810e-02
787,4.381027627e+00,-7.913819854e-01,0.000000000e+00,4.451930875e+00,-8.610260810e-02
788,4.415605938e+00,-9.510087722e-01,0.000000000e+00,4.516856593e+00,-8.610260810e-02
789,4.408465591e+00,-9.175952692e-01,0.000000000e+00,4.502949027e+00,-8.610260810e-02
790,4.185839819e+00,1.058563332e+00,0.000000000e+00,4.317616393e+00,-8.610260810e-02
791,4.186687773e+00,1.104334950e+00,0.000000000e+00,4.329885702e+00,-8.610260810e-02
792,5.929291184e+00,-2.888901527e+00,0.000000000e+00,6.595623244e+00,-8.610260810e-02
793,5.916917184e+00,-2.898701338e+00,0.000000000e+00,6.588807055e+00,-8.610260810e-02
794,4.578324021e+00,-1.669060985e+00,0.000000000e+00,4.873070429e+00,-8.610260810e-02
795,4.563171053e+00,-1.602650616e+00,0.000000000e+00,4.836426269e+00,-8.610260810e-02
796,8.067964138e+00,-3.580003831e-01,0.000000000e+00,8.075903021e+00,-8.610260810e-02
797,8.203626113e+00,3.856629315e-01,0.000000000e+00,8.212686363e+00,-8.610260810e-02
798,8.201438406e+00,3.538141593e-01,0.000000000e+00,8.209066719e+00,-8.610260810e-02
799,4.187334444e+00,7.233341911e-01,0.000000000e+00,4.249350786e+00,-8.610260810e-02
800,4.186414489e+00,7.413964605e-01,0.000000000e+00,4.251556772e+00,-8.610260810e-02
801,7.050718725e+00,3.185878281e+00,0.000000000e+00,7.737083104e+00,-8.610260810e-02
802,7.061146093e+00,3.175964808e+00,0.000000000e+00,7.742514876e+00,-8.610260810e-02
803,6.756328477e+00,3.444547746e+00,0.000000000e+00,7.583724920e+00,-8.610260810e-02
804,6.840602553e+00,3.374906730e+00,0.000000000e+00,7.627833160e+00,-8.610260810e-02
805,4.381615523e+00,-3.763648263e+00,0.000000000e+00,5.776123513e+00,-8.610260810e-02
806,4.402781099e+00,-3.755729039e+00,0.000000000e+00,5.787052965e+00,-8.610260810e-02
807,5.432836270e+00,-3.244843032e+00,0.000000000e+00,6.328089462e+00,-8.610260810e-02
808,5.403964115e+00,-3.268108193e+00,0.000000000e+00,6.315327333e+00,-8.610260810e-02
809,5.565053068e+00,-3.151477276e+00,0.000000000e+00,6.395437801e+00,-8.610260810e-02
810,5.544323303e+00,-3.164973613e+00,0.000000000e+00,6.384087943e+00,-8.610260810e-02
811,5.124230925e+00,-3.925476044e+00,0.000000000e+00,6.455006177e+00,-8.610260810e-02
812,5.127219351e+00,-3.935090096e+00,0.000000000e+00,6.463227702e+00,-8.610260810e-02
813,6.351369218e+00,3.724936551e+00,0.000000000e+00,7.363086531e+00,-8.610260810e-02
814,6.376617680e+00,3.709414895e+00,0.000000000e+00,7.377059841e+00,-8.610260810e-02
815,6.440782137e+00,3.670977094e+00,0.000000000e+00,7.413484158e+00,-8.610260810e-02
816,6.495069162e+00,3.635769148e+00,0.000000000e+00,7.443436083e+00,-8.610260810e-02
817,4.347967553e+00,2.735230425e+00,0.000000000e+00,5.136760391e+00,-8.610260810e-02
818,4.348622302e+00,2.739189052e+00,0.000000000e+00,5.139423371e+00,-8.610260810e-02
819,4.810433968e+00,3.805415385e+00,0.000000000e+00,6.133633606e+00,-8.610260810e-02
820,8.188868390e+00,8.768358090e-01,0.000000000e+00,8.235678875e+00,-8.610260810e-02
821,8.189737106e+00,8.693496566e-01,0.000000000e+00,8.235749067e+00,-8.610260810e-02
822,8.173156749e+00,9.994047799e-01,0.000000000e+00,8.234033104e+00,-8.610260810e-02
823,8.188145569e+00,8.841952557e-01,0.000000000e+00,8.235747028e+00,-8.610260810e-02
824,4.907653990e+00,-3.312494996e+00,0.000000000e+00,5.920953537e+00,-8.610260810e-02
825,4.894279809e+00,-3.248266384e+00,0.000000000e+00,5.874113495e+00,-8.610260810e-02
826,6.987476015e+00,-2.009041932e+00,0.000000000e+00,7.270561914e+00,-8.610260810e-02
827,4.681980559e+00,3.655331452e+00,0.000000000e+00,5.939898145e+00,-8.610260810e-02
828,4.714039740e+00,3.699974370e+00,0.000000000e+00,5.992660595e+00,-8.610260810e-02
829,5.327617204e+00,-4.381261021e+00,0.000000000e+00,6.897749865e+00,-8.610260810e-02
830,5.341164271e+00,-4.417243695e+00,0.000000000e+00,6.931094981e+00,-8.610260810e-02
831,9.715181233e+00,2.278754872e+00,0.000000000e+00,9.978851144e+00,1.230720951e+01
832,9.940678435e+00,1.650652582e+00,0.000000000e+00,1.007679223e+01,1.230720951e+01
833,5.187560920e+00,-1.202732219e+01,0.000000000e+00,1.309836888e+01,-8.610260810e-02
834,5.085398547e+00,-1.216214544e+01,0.000000000e+00,1.318252859e+01,-8.610260810e-02
835,7.777716560e+00,-9.663464811e+00,0.000000000e+00,1.240465344e+01,1.230720951e+01
836,8.157227488e+00,-3.312249787e+00,0.000000000e+00,8.804053552e+00,1.230720951e+01
837,8.122090068e+00,-3.341646389e+00,0.000000000e+00,8.782650377e+00,1.230720951e+01
838,6.052698468e+00,-1.024465486e+01,0.000000000e+00,1.189908030e+01,-8.610260810e-02
839,6.034566988e+00,-1.029781390e+01,0.000000000e+00,1.193570148e+01,-8.610260810e-02
840,2.365000000e-01,-5.665458095e+00,0.000000000e+00,5.670392198e+00,-8.610260810e-02
841,2.447576411e-01,-5.348643531e+00,0.000000000e+00,5.354240742e+00,-8.610260810e-02
842,2.365000000e-01,-5.234684579e+00,0.000000000e+00,5.240024322e+00,-8.610260810e-02
843,5.210317638e+00,-4.121190739e+00,0.000000000e+00,6.643163628e+00,-8.610260810e-02
844,5.233082554e+00,-4.165449708e+00,0.000000000e+00,6.688506880e+00,-8.610260810e-02
845,6.138658748e+00,-9.931558587e+00,0.000000000e+00,1.167557224e+01,-8.610260810e-02
846,6.131493660e+00,-9.965378937e+00,0.000000000e+00,1.170059793e+01,-8.610260810e-02
847,9.025930401e+00,3.917028995e+00,0.000000000e+00,9.839234511e+00,1.230720951e+01
848,8.842865883e+00,-1.105410821e+01,0.000000000e+00,1.415590284e+01,1.230720951e+01
849,8.869151727e+00,-1.108558274e+01,0.000000000e+00,1.419690097e+01,1.230720951e+01
850,3.293546794e+00,-4.067299300e+00,0.000000000e+00,5.233581382e+00,-8.610260810e-02
851,7.142317171e+00,6.878329529e+00,0.000000000e+00,9.915851535e+00,1.230720951e+01
852,7.140985842e+00,6.869208109e+00,0.000000000e+00,9.908566942e+00,1.230720951e+01
853,1.895883748e-01,-8.109458899e+00,0.000000000e+00,8.111674759e+00,-8.610260810e-02
854,6.957394778e+00,-4.777413563e+00,0.000000000e+00,8.439728814e+00,1.230720951e+01
855,6.951892940e+00,-4.789410616e+00,0.000000000e+00,8.441994403e+00,1.230720951e+01
856,6.723596200e+00,-5.495543454e+00,0.000000000e+00,8.683763223e+00,1.230720951e+01
857,5.793291081e+00,-5.585442352e+00,0.000000000e+00,8.047321779e+00,-8.610260810e-02
858,5.817255641e+00,-5.654106427e+00,0.000000000e+00,8.112298237e+00,-8.610260810e-02
859,7.649466967e+00,5.455423167e+00,0.000000000e+00,9.395530151e+00,1.230720951e+01
860,7.691837051e+00,5.414637378e+00,0.000000000e+00,9.406521948e+00,1.230720951e+01
861,2.352250000e+00,-2.942111434e+00,0.000000000e+00,3.766842146e+00,1.230720951e+01
